cap-diameter,stem-height,stem-width
2.962161913,1.805771819,4.074483242
3.210568804,1.876689852,4.09299097
3.469222364,1.977317909,4.222316646
3.158151752,1.67651948,4.11594323
3.243461115,1.963043762,4.126206626
2.980134016,1.802226709,4.069835765
3.053285568,1.955319996,4.095295261
3.390651062,1.868038045,4.182508575
3.232994134,1.911382242,4.192516741
2.725502342,1.905190194,4.13416166
3.30261266,1.819792027,4.042950918
3.461029934,1.943585553,4.14774318
2.687667512,1.649621068,3.97027021
2.94098211,1.870210143,4.121650065
2.910317761,1.819792027,4.052333652
3.243461115,1.894757584,4.149999977
3.195923313,1.87990933,4.2419993
3.006785,1.908292477,4.226703161
3.672685017,1.830142781,4.184735882
3.352679387,1.887369367,4.245265652
2.876014565,1.984822618,4.172462427
3.14448637,1.822104209,4.178048329
3.187889402,1.883115369,4.202487258
3.255171674,1.935661089,4.1668647
2.863387462,1.903115004,4.095295261
2.944021993,1.820948983,4.13982914
2.668460502,1.805771819,4.019344949
3.214544495,1.898947684,4.144354359
3.130726309,1.872376122,4.029994176
3.214544495,1.845973037,4.182508575
2.283380458,1.648179534,3.827400087
3.515423206,1.919561149,4.119368818
3.544910861,1.958225594,4.22560721
3.112694247,1.801041389,4.014597901
3.74558427,1.847091431,4.137563612
2.742452082,1.599066103,4.094143369
3.476218648,1.828999523,4.131891247
2.812030112,1.748279402,4.102195997
3.356385127,1.965920095,4.13982914
2.918029564,1.887369367,4.169105214
3.300076573,1.836966992,4.261537711
3.291175144,2.00690164,4.295924017
2.937937451,1.812813691,4.03353424
3.000893945,1.816310732,4.095295261
3.409976669,1.778168838,4.133026698
3.047532965,1.770803548,3.964221228
3.790159866,1.882048176,4.101047135
3.012658341,1.795087424,4.03706949
3.189230633,1.815146808,4.152254843
3.112694247,1.775721496,4.075643821
2.954624208,1.648179534,3.958158018
3.593881273,1.873456826,4.257208182
3.189230633,1.780608489,4.119368818
2.969670484,1.824409493,4.185848834
3.342764299,1.897902304,4.252871624
3.315245657,1.922605834,4.074483242
3.540401437,1.825559561,4.151127651
2.769259602,1.615779301,3.978715029
2.727204181,1.741905233,4.028813082
3.291175144,1.917524604,4.2069066
3.127962806,1.773266414,3.967852319
3.443364278,1.935661089,4.137563612
3.235615998,1.964003747,4.086065907
3.461029934,1.857084588,4.062849004
3.394288542,1.765854266,4.065180003
3.320276883,1.819792027,4.095295261
3.274539143,1.839228382,4.175815384
3.503969318,1.806949924,4.086065907
3.170370843,1.801041389,4.015785477
2.997941738,1.887369367,4.03353424
3.41717702,1.872376122,4.311892042
3.361315647,1.662477301,4.080280988
3.301345014,1.833562429,4.09299097
2.89480108,1.804591919,4.046473406
2.779215475,1.779389622,4.034713191
2.918029564,1.784253643,3.976305042
2.842689499,1.672333141,4.027631451
3.278390406,1.691680956,4.109078616
3.522265298,1.896855497,4.259373823
2.914948537,1.884181081,4.051162657
3.209241818,1.941612138,4.117085589
3.355150629,1.797474504,4.138696619
2.939460379,1.822104209,3.999109693
3.206585202,1.926646644,4.088376298
2.945540149,1.749547999,3.915310563
3.624457684,2.010519775,4.334089166
3.163591721,1.847091431,4.102195997
3.193248931,1.915482623,4.154507784
2.501471123,1.740624117,4.039423657
2.987573684,1.811644488,3.9955223
3.463373951,1.869124861,4.23436221
3.367462068,1.95919167,4.185848834
3.506265165,1.945553877,4.214622793
3.30767532,1.841483162,4.04764651
3.141741979,1.844853017,4.054674064
3.511993679,1.890544463,4.185848834
2.808773979,1.895807258,4.119368818
3.301345014,1.836966992,4.094143369
3.598276739,1.966876462,4.157883592
2.663187879,1.830142781,4.026449283
3.021435398,1.901034177,4.19362643
3.345247605,1.697122276,4.176932092
3.374813403,1.830142781,4.123929333
3.211894912,1.896855497,4.11594323
3.04465033,1.804591919,4.14548445
3.093089519,1.630672016,3.990731361
3.379699622,1.757116464,4.049991135
3.33155172,1.825559561,4.194735654
2.86655203,1.880979498,4.190295969
3.006785,1.648179534,4.179164095
2.925710709,1.747008735,4.137563612
3.030173263,1.76956918,4.140961174
3.083213678,1.665305902,3.91777835
2.762593207,1.638014178,3.910367847
3.225107924,1.964003747,4.14774318
2.922641912,1.813981129,4.075643821
2.965168823,1.690314697,3.942326529
3.321532741,1.924628909,4.161255088
3.611408066,1.857084588,4.199167916
2.641947474,1.783040494,4.113657019
3.301345014,1.892653916,4.052333652
2.962161913,2.060281414,4.224510808
2.842689499,1.467424261,3.869221704
2.968171088,1.815146808,4.080280988
2.888559261,1.661059172,3.958158018
3.116870089,1.826707918,4.088376298
3.019975288,1.758370749,4.03353424
3.767988433,1.930666202,4.271253586
2.749189634,1.840356596,4.127344534
3.242155722,1.626233658,4.011031905
3.389437129,2.041461635,4.245265652
2.907224395,1.662477301,3.937435632
3.283514018,1.776946131,4.005077656
3.329051608,1.855980619,4.22560721
3.322787822,1.943585553,4.201381272
2.747507495,1.697122276,3.901695067
3.31020191,1.908292477,4.11594323
3.051848997,1.738055548,4.041775696
3.525677904,1.902075297,4.262618998
3.132106617,1.819792027,4.217922886
3.101515373,1.713222819,4.009842149
3.119649098,1.757116464,4.024083331
3.400336672,1.872376122,4.133026698
3.346488122,2.001441841,4.238728941
3.130726309,1.933667053,4.283080833
3.108509572,1.838098515,4.123929333
3.585062547,1.849323362,4.208010287
2.897914422,1.835833806,4.058180748
3.234305494,1.869124861,4.208010287
3.549410536,1.836966992,4.088376298
3.025809205,1.758370749,4.048819087
3.066167677,1.838098515,4.081438996
2.901022743,1.642386844,4.079122467
3.353915383,1.896855497,4.167985194
2.298484963,1.684825711,4.057012378
2.855453133,1.883115369,4.041775696
3.100113558,1.87883767,4.327765782
3.327800397,1.896855497,4.256124702
3.384574176,1.855980619,4.14887182
2.472433209,1.714549684,4.015785477
2.994985057,1.880979498,4.13982914
2.837881118,1.758370749,4.072160537
3.371141047,1.850436908,3.991929928
3.132106617,1.895807258,4.208010287
3.143114648,1.964003747,4.214622793
3.11547912,1.931667796,4.246353548
3.395499599,1.76956918,4.028813082
2.980134016,1.826707918,4.103344355
2.410915124,1.701178587,4.094143369
3.61249864,1.930666202,4.246353548
3.193248931,1.847091431,4.086065907
3.308939009,1.801041389,4.131891247
3.171723903,1.811644488,4.185848834
3.358851878,1.875613688,4.122789946
2.837881118,1.755860154,3.921475581
3.11547912,1.823257711,4.128481949
2.950087496,1.776946131,4.14887182
3.369915458,1.935661089,4.114800373
3.339033642,1.783040494,4.125068226
3.242155722,1.872376122,4.102195997
2.924176919,1.808126238,4.048819087
3.243461115,1.612766725,4.086065907
3.399128475,1.902075297,4.143223783
3.122424212,1.677909976,4.072160537
2.824999348,1.728998326,3.98833256
2.73060326,1.727695809,4.080280988
2.913406179,1.820948983,4.009842149
3.532486343,1.924628909,4.181394218
3.173076045,1.840356596,4.045299773
3.439812879,1.891599914,4.182508575
2.802244979,1.703871159,4.082596491
2.408895558,1.66671639,4.064014764
3.647101283,2.030995019,4.311892042
3.081798798,1.789087356,4.140961174
2.86813236,1.643839019,3.930081783
3.344006331,1.934664722,4.203592784
3.259060094,1.887369367,4.240909626
3.44099736,1.826707918,4.103344355
2.871289124,1.833562429,3.955728733
3.312725353,1.815146808,4.264780261
2.687667512,1.834698953,3.958158018
3.436255337,1.920577391,4.112513167
3.248674229,1.913435179,4.179164095
3.226424448,1.910353705,4.051162657
2.922641912,1.845973037,4.127344534
1.989217984,1.139046806,2.592282781
2.671967355,1.189022977,3.041867997
2.5186755,1.147141556,2.628856848
2.468526404,1.199169175,2.787195284
2.296334993,1.11427671,2.683620093
2.22836355,1.201686301,3.075269063
2.324084805,1.139046806,2.693994592
2.464611219,1.194111707,3.018730135
2.414947517,1.181330451,2.960751625
2.394695145,1.147141556,2.710491533
2.117663862,1.176161923,2.876613153
2.452814978,1.183902614,3.040096467
2.530056204,1.243338109,3.220683511
2.270331015,1.186466773,2.732972896
1.939781643,1.189022977,3.006173274
2.365954996,1.189022977,2.812833444
2.418970957,1.219093677,2.654304673
2.552608676,1.194111707,2.929335173
2.351411179,1.144452097,2.724824614
2.265959839,1.122615934,2.675284651
2.38448327,1.214157649,2.942324442
2.180788948,1.15781276,2.951556848
2.75590328,1.27151494,3.11162928
2.368023123,1.216629371,3.104747652
2.315592181,1.183902614,2.982667669
2.61685754,1.144452097,2.555073277
2.221645239,1.191571273,2.755225458
2.414947517,1.209191789,2.934911183
2.422985492,1.209191789,2.836238514
2.416960353,1.21167847,2.68777584
2.561924747,1.216629371,3.199277576
2.480221839,1.204195749,2.968080592
2.654367024,1.245723584,3.13385394
2.482163821,1.144452097,2.673195776
2.543245333,1.117065778,2.73906424
2.652597849,1.186466773,2.865152051
2.338850701,1.248102131,3.082239281
2.257185093,1.196644325,2.789178061
2.656134526,1.240945669,3.108191033
2.212647556,1.12812918,2.532878018
2.100918493,1.144452097,2.781236227
2.611436859,1.186466773,3.038323561
2.110507001,1.105852818,2.804976435
2.607814272,1.209191789,3.104747652
2.270331015,1.15781276,2.89180367
2.298484963,1.201686301,2.861318552
2.45872264,1.206697564,2.895585228
2.129527013,1.204195749,3.290128041
2.088857969,1.097342592,2.476351084
1.819434725,1.122615934,2.677371516
2.390617319,1.209191789,2.872799325
2.426991163,1.238546224,3.150805713
2.466569862,1.170960799,2.822615624
2.01972014,1.133605984,2.830410378
2.086435775,1.139046806,2.570473435
2.497625913,1.170960799,2.832354792
2.491842923,1.178750237,3.130448641
2.386530269,1.15781276,2.618164251
2.294182429,1.221550611,2.693994592
2.464611219,1.196644325,2.874707054
2.370088879,1.199169175,2.918141493
2.474383482,1.186466773,3.0577503
1.671234366,1.133605984,2.801037429
2.21490128,1.224000215,2.925610138
2.23505643,1.117065778,3.015149525
2.470480852,1.183902614,2.847849082
2.561924747,1.22644253,2.975385881
2.372152269,1.21167847,3.115062409
2.071831099,1.136330864,2.628856848
2.497625913,1.165726682,3.004373764
2.396730613,1.216629371,2.966250577
2.296334993,1.149822299,2.618164251
2.484103743,1.194111707,2.652195442
2.338850701,1.08296235,2.689850736
2.321965424,1.170960799,2.855555902
2.450841492,1.16834789,2.704319821
2.23505643,1.141753865,2.462556211
2.21715213,1.160459169,2.654304673
2.569343924,1.236139734,3.040096467
2.36388449,1.191571273,2.757237258
1.996894556,1.152494378,2.951556848
2.505308284,1.23372616,2.960751625
2.17388637,1.155157848,2.679456375
2.347234106,1.16834789,2.828464258
2.422985492,1.152494378,2.769269496
2.452814978,1.17356546,3.128744109
2.254984613,1.183902614,2.979029702
2.330427946,1.228877599,3.132151917
1.950309136,1.085858356,2.271846375
2.474383482,1.178750237,2.751196313
2.205869056,1.196644325,2.793138271
2.533834177,1.147141556,2.845918197
2.276867697,1.191571273,3.031218139
2.571194076,1.183902614,3.204234835
2.430988015,1.155157848,2.656411848
2.15067958,1.160459169,2.861318552
2.539486638,1.147141556,2.882321706
2.528164305,1.152494378,2.859399325
2.321965424,1.160459169,2.797091385
2.456755546,1.204195749,2.799065289
2.539486638,1.228877599,3.104747652
1.991780668,1.259892301,3.071776001
2.576733454,1.209191789,3.123622962
2.394695145,1.206697564,2.975385881
2.499549527,1.25047379,3.286943051
2.122418815,1.17356546,2.660620047
2.390617319,1.155157848,2.775260998
2.355578568,1.17356546,2.842051385
2.289869493,1.240945669,2.925610138
2.071831099,1.165726682,3.082239281
1.945053535,1.176161923,2.933054048
2.230597325,1.181330451,2.698130566
2.530056204,1.245723584,3.324882954
2.522476902,1.163097126,2.88611932
2.507223858,1.285247306,3.097845415
2.064482303,1.125377141,2.566084726
2.779215475,1.269203596,3.142345332
2.136606366,1.152494378,2.577039632
2.332537347,1.11427671,2.635247009
2.105719356,1.248102131,2.947868421
1.875205633,1.160459169,2.797091385
2.259382847,1.219093677,3.217403015
2.298484963,1.240945669,3.116777061
2.36388449,1.15781276,2.68777584
2.476331674,1.206697564,2.973561769
2.402823307,1.219093677,2.929335173
2.176190246,1.125377141,2.783224371
2.410915124,1.16834789,2.73906424
2.194513296,1.181330451,2.824566884
1.53208006,1.103025752,2.266781471
2.265959839,1.144452097,2.728902553
2.076713017,1.077139929,2.483214755
2.434976091,1.191571273,3.016940534
2.22612695,1.133605984,2.934911183
2.343047297,1.186466773,2.977208524
2.404849655,1.144452097,2.714596318
2.684189926,1.183902614,2.977208524
2.22836355,1.155157848,2.880420476
2.569343924,1.209191789,3.108191033
2.223887515,1.176161923,2.824566884
2.317719118,1.16834789,2.757237258
2.444908168,1.199169175,2.824566884
1.787949177,1.12812918,2.779246286
2.749189634,1.160459169,2.918141493
2.287709106,1.170960799,2.986299805
2.64016649,1.252838599,3.094386523
2.522476902,1.12812918,2.787195284
2.452814978,1.23372616,3.192651481
2.294182429,1.201686301,2.700195607
1.827919598,1.183902614,2.977208524
2.631235979,1.194111707,2.861318552
2.30277715,1.231305462,2.949713388
2.499549527,1.224000215,2.849778293
2.569343924,1.252838599,3.070027474
2.398763792,1.136330864,2.895585228
2.23505643,1.181330451,2.872799325
2.199064389,1.165726682,2.901245613
2.573042378,1.21167847,3.205884919
2.292027265,1.176161923,2.855555902
2.426991163,1.236139734,2.949713388
2.424989432,1.204195749,3.020518331
2.406873736,1.201686301,2.975385881
2.36388449,1.209191789,2.775260998
2.495700278,1.194111707,3.160917604
2.503390707,1.269203596,3.162598645
2.180788948,1.165726682,2.801037429
2.543245333,1.152494378,2.968080592
2.398763792,1.085858356,2.868978966
2.292027265,1.196644325,2.929335173
2.17388637,1.141753865,2.845918197
2.512958608,1.189022977,3.127038321
2.230597325,1.194111707,3.125331272
2.049690312,1.221550611,2.878517626
2.645504352,1.259892301,3.277362231
2.270331015,1.204195749,3.121913388
2.596903936,1.199169175,3.108191033
2.760922938,1.152494378,2.971736185
2.497625913,1.183902614,2.865152051
2.300632347,1.183902614,2.88611932
2.187664512,1.216629371,3.029438321
2.192233329,1.199169175,2.840115451
2.460687613,1.194111707,3.011563274
2.591424625,1.149822299,2.901245613
2.138959786,1.236139734,2.908770612
2.548869041,1.214157649,2.946021943
2.436966851,1.12812918,2.870889964
2.340950226,1.152494378,2.737035676
2.66494707,1.191571273,2.903129233
2.71354627,1.201686301,3.135554712
2.464611219,1.238546224,3.240270625
2.416960353,1.243338109,3.282157501
2.546996377,1.209191789,3.045406943
2.432983147,1.165726682,2.818707938
2.75590328,1.21167847,3.106469986
2.444908168,1.196644325,3.034773615
2.520577184,1.214157649,3.036549278
2.372152269,1.176161923,2.914397835
2.404849655,1.21167847,3.006173274
2.414947517,1.214157649,2.899360407
2.212647556,1.204195749,2.832354792
2.408895558,1.178750237,2.722782786
2.600547842,1.194111707,3.034773615
2.239504328,1.139046806,2.857478443
2.300632347,1.209191789,2.927473427
2.259382847,1.17356546,2.89180367
2.057102141,1.17356546,2.816751506
2.38448327,1.189022977,2.775260998
2.332537347,1.139046806,2.759247216
2.716970037,1.248102131,2.951556848
2.219400114,1.11427671,2.505933645
2.546996377,1.189022977,2.872799325
2.489911194,1.163097126,3.113346483
2.276867697,1.15781276,2.914397835
2.476331674,1.21167847,3.097845415
2.027261742,1.191571273,3.116777061
2.14131004,1.152494378,2.628856848
2.12004296,1.15781276,2.726864535
2.21715213,1.139046806,2.908770612
2.30277715,1.178750237,2.895585228
2.349323856,1.181330451,2.724824614
2.361811601,1.204195749,2.878517626
2.237281776,1.139046806,2.857478443
2.079148825,1.155157848,2.789178061
2.522476902,1.191571273,2.975385881
2.460687613,1.252838599,3.145733191
2.289869493,1.17356546,2.613872283
2.131889989,1.201686301,2.664820077
2.292027265,1.11427671,2.769269496
2.386530269,1.147141556,2.751196313
2.587762738,1.216629371,3.048940418
2.633025506,1.196644325,3.016940534
2.535720259,1.139046806,2.603104692
2.196790313,1.228877599,2.847849082
2.108114825,1.141753865,2.530645688
2.261577885,1.236139734,2.977208524
2.486041609,1.305421905,3.309148438
2.274691471,1.139046806,2.751196313
2.452814978,1.152494378,2.532878018
2.530056204,1.194111707,3.235389163
1.999445785,1.163097126,2.85170583
2.798972067,1.155157848,2.728902553
2.357658646,1.264561203,3.135554712
2.21039095,1.160459169,2.86706633
2.486041609,1.224000215,3.077013602
2.15067958,1.122615934,2.620307026
2.272512579,1.056434904,2.755225458
2.567491919,1.228877599,3.00797136
2.112895892,1.130872108,2.587938665
2.499549527,1.23372616,2.964419079
2.274691471,1.189022977,2.818707938
2.386530269,1.194111707,3.009768026
2.495700278,1.196644325,2.958915663
2.246155297,1.163097126,2.899360407
2.351411179,1.160459169,2.720739047
2.32831606,1.228877599,3.155867165
2.359736322,1.149822299,2.868978966
1.929188529,1.119845499,2.671104885
2.404849655,1.176161923,2.997161439
2.039758084,1.228877599,2.988113693
2.394695145,1.199169175,2.938620863
2.183083792,1.199169175,2.868978966
2.560065289,1.27151494,3.140649543
2.044731349,1.139046806,2.888015709
2.634813317,1.186466773,2.757237258
2.230597325,1.199169175,2.88611932
1.984081073,1.160459169,2.998966668
2.110507001,1.199169175,3.031218139
2.304919381,1.165726682,2.832354792
1.996894556,1.11427671,2.530645688
2.587762738,1.245723584,3.266135213
2.611436859,1.214157649,3.068277613
2.424989432,1.181330451,2.964419079
2.442926087,1.170960799,2.912523662
2.066935372,1.206697564,2.810871808
2.17388637,1.165726682,2.853631699
2.591424625,1.191571273,3.17098566
2.645504352,1.176161923,2.845918197
2.436966851,1.189022977,2.691923651
2.64016649,1.214157649,3.000770464
2.32831606,1.178750237,2.526173971
2.567491919,1.181330451,2.865152051
2.456755546,1.209191789,2.920010983
2.380382295,1.186466773,2.989926131
2.420979335,1.199169175,2.951556848
2.313462712,1.147141556,2.916270444
2.509137433,1.17356546,2.769269496
2.38857495,1.228877599,2.901245613
2.561924747,1.186466773,2.863236126
2.300632347,1.122615934,2.377821329
2.472433209,1.219093677,3.063020002
2.205869056,1.16834789,2.849778293
1.98150682,1.181330451,2.836238514
2.412932442,1.186466773,3.138952511
2.208131452,1.141753865,2.785210722
2.064482303,1.191571273,2.982667669
2.732300506,1.22644253,3.142345332
2.622262473,1.17356546,2.872799325
2.528164305,1.206697564,2.763261617
2.270331015,1.111478235,2.714596318
2.287709106,1.199169175,2.89180367
2.647280253,1.21167847,2.982667669
2.283380458,1.236139734,3.004373764
2.24394108,1.176161923,2.977208524
2.14131004,1.228877599,2.693994592
2.347234106,1.130872108,2.698130566
2.466569862,1.17356546,2.876613153
2.272512579,1.214157649,3.087453102
2.237281776,1.165726682,2.953398802
2.432983147,1.199169175,3.061264781
2.416960353,1.224000215,2.910647922
2.476331674,1.155157848,2.984484465
2.248366751,1.152494378,2.718693392
2.105719356,1.119845499,2.855555902
2.274691471,1.170960799,2.868978966
2.254984613,1.204195749,2.89180367
2.844289613,1.240945669,3.05070511
2.53194616,1.216629371,3.054230416
2.732300506,1.28297456,3.377614887
2.049690312,1.245723584,2.806943307
2.489911194,1.152494378,2.660620047
2.274691471,1.224000215,3.047174363
2.315592181,1.21167847,2.933054048
2.347234106,1.189022977,2.859399325
1.793718252,1.108670291,2.624586183
2.61685754,1.181330451,2.757237258
2.105719356,1.133605984,2.73500523
2.237281776,1.219093677,3.075269063
2.039758084,1.163097126,2.923745303
2.298484963,1.17356546,2.660620047
2.66670461,1.206697564,2.955239254
2.196790313,1.12812918,2.822615624
2.396730613,1.189022977,2.843985632
2.332537347,1.170960799,2.730938672
2.289869493,1.240945669,3.085716476
2.512958608,1.238546224,3.272557196
2.685929524,1.240945669,3.085716476
2.472433209,1.155157848,2.594451539
2.324084805,1.252838599,3.288536083
2.326201682,1.155157848,2.868978966
2.353496081,1.152494378,2.677371516
2.484103743,1.181330451,2.647970793
2.079148825,1.074213379,2.306953435
2.460687613,1.163097126,2.700195607
2.022237685,1.178750237,2.843985632
2.171579466,1.170960799,2.914397835
2.100918493,1.152494378,2.645855366
2.194513296,1.209191789,2.863236126
2.624060636,1.23372616,3.052468442
2.062025749,1.155157848,2.855555902
2.512958608,1.191571273,2.793138271
2.340950226,1.178750237,2.532878018
2.613245508,1.194111707,3.077013602
2.17388637,1.149822299,2.691923651
2.618660929,1.322944698,3.11162928
2.689403892,1.626233658,3.209181597
2.052164459,1.399400203,3.052468442
2.365954996,1.238546224,2.853631699
2.703237459,1.627715889,3.19596688
2.45872264,1.385478922,2.927473427
2.482163821,1.454640674,3.190992013
2.317719118,1.34643781,2.836238514
2.410915124,1.391474604,3.127038321
2.507223858,1.432240767,3.066526415
2.422985492,1.461970521,3.11849044
2.539486638,1.389480985,3.101299119
2.456755546,1.577270767,3.154181241
2.526270458,1.461970521,3.094386523
2.296334993,1.381456935,2.910647922
2.520577184,1.445383184,3.274159962
2.3742133,1.199169175,2.859399325
2.440941844,1.322944698,3.036549278
2.516771846,1.561327189,3.132151917
2.349323856,1.294275493,2.86706633
2.514866217,1.495899602,3.132151917
2.650826998,1.34432995,3.109910797
2.343047297,1.165726682,2.899360407
2.511049015,1.413085323,3.094386523
2.185375644,1.34643781,3.064773879
2.501471123,1.445383184,3.05070511
2.539486638,1.436017725,3.080498709
2.462650471,1.415021508,3.043638155
2.541366944,1.595988997,3.24514196
2.541366944,1.514903996,3.073523196
2.138959786,1.352728713,3.027657113
2.169269525,1.196644325,2.76526607
2.400794688,1.545056763,3.125331272
2.75087028,1.377414831,3.130448641
2.747507495,1.538454166,3.127038321
2.396730613,1.518311227,3.162598645
2.546996377,1.415021508,2.975385881
2.074273779,1.136330864,2.957078207
2.476331674,1.407248695,3.145733191
2.543245333,1.46014433,3.077013602
2.169269525,1.391474604,3.031218139
2.332537347,1.224000215,2.949713388
2.183083792,1.276118104,2.973561769
2.708398922,1.391474604,3.103024031
2.21490128,1.36310623,3.096116619
2.656134526,1.403333997,3.202583584
2.390617319,1.513194905,3.200931165
2.239504328,1.170960799,2.89180367
2.201335533,1.434131464,2.989926131
2.691138667,1.63655121,3.296485176
2.304919381,1.289773892,2.947868421
2.77590265,1.337973309,3.149116105
2.584093601,1.490637121,3.145733191
2.390617319,1.430345613,2.947868421
2.454786327,1.399400203,2.991737122
2.432983147,1.432240767,2.971736185
2.376271977,1.422720031,3.11162928
2.742452082,1.248102131,2.951556848
2.307059045,1.358971163,2.916270444
2.259382847,1.149822299,2.951556848
2.432983147,1.245723584,3.041867997
2.456755546,1.520009397,3.258083036
2.241724093,1.393463312,3.164278471
2.552608676,1.273819765,2.861318552
2.442926087,1.318599258,3.006173274
2.30277715,1.42080229,3.092655126
2.21490128,1.243338109,3.031218139
2.558203957,1.525082303,3.302825273
2.482163821,1.434131464,3.207533839
2.332537347,1.428445983,2.980849416
2.446888092,1.320774881,2.980849416
2.422985492,1.41695305,3.048940418
2.079148825,1.257547817,2.931195379
2.539486638,1.389480985,3.14403988
2.627651762,1.461970521,3.165957083
2.64372676,1.387482432,3.116777061
2.624060636,1.285247306,2.914397835
2.309196151,1.243338109,2.870889964
2.684189926,1.506321688,3.015149525
2.533834177,1.591350775,3.266135213
2.272512579,1.369269498,3.082239281
2.292027265,1.478221608,3.27095334
2.607814272,1.49414929,3.087453102
2.365954996,1.365165871,3.038323561
2.110507001,1.191571273,2.865152051
2.402823307,1.358971163,3.128744109
2.268146771,1.28297456,2.969909127
2.516771846,1.471039575,3.138952511
2.86655203,1.658215212,3.337395919
2.394695145,1.483566156,3.197622815
2.259382847,1.397426088,2.923745303
2.298484963,1.458313971,3.189331363
2.615052401,1.422720031,3.104747652
2.30277715,1.322944698,3.047174363
2.491842923,1.204195749,2.933054048
2.73907428,1.434131464,3.176003387
2.345141921,1.377414831,3.047174363
2.703237459,1.533466003,3.28056016
2.241724093,1.329419607,2.910647922
2.444908168,1.42080229,2.997161439
2.30277715,1.318599258,2.927473427
2.357658646,1.37943841,3.077013602
2.509137433,1.36310623,3.238644599
2.307059045,1.403333997,2.966250577
2.794052126,1.612766725,3.075269063
2.71867959,1.430345613,3.266135213
2.627651762,1.490637121,3.147425265
2.45872264,1.141753865,2.743115736
2.663187879,1.483566156,3.077013602
2.6997886,1.569339044,3.377614887
2.535720259,1.572521262,3.125331272
2.315592181,1.309838105,2.960751625
2.289869493,1.312037254,3.024090517
2.274691471,1.465610468,3.068277613
2.390617319,1.490637121,3.128744109
2.353496081,1.322944698,2.991737122
2.66670461,1.501127648,3.248383913
2.495700278,1.314230475,2.857478443
2.178491102,1.240945669,2.777254544
2.60418461,1.294275493,2.993546669
2.134249771,1.385478922,2.897473613
2.607814272,1.342216598,3.002572828
2.600547842,1.399400203,3.13385394
2.689403892,1.572521262,3.237017445
2.442926087,1.447243242,3.181010319
2.394695145,1.403333997,2.936766787
2.647280253,1.397426088,3.004373764
2.684189926,1.536794917,3.147425265
2.076713017,1.356895686,3.020518331
2.514866217,1.337973309,3.068277613
2.410915124,1.30320479,2.986299805
2.22836355,1.373352418,2.968080592
2.442926087,1.487109454,3.096116619
2.321965424,1.348540206,3.205884919
2.22836355,1.216629371,2.769269496
2.361811601,1.248102131,3.022305124
2.75087028,1.492395135,3.192651481
2.624060636,1.333707721,2.942324442
2.166956538,1.385478922,2.975385881
2.533834177,1.387482432,3.103024031
2.30277715,1.248102131,3.047174363
2.497625913,1.144452097,2.781236227
2.426991163,1.413085323,3.230497522
2.524374658,1.463792561,3.19596688
2.636599415,1.499388765,3.097845415
2.535720259,1.501127648,3.165957083
2.464611219,1.452797699,3.165957083
2.12004296,1.342216598,3.068277613
2.15067958,1.178750237,2.810871808
2.556340747,1.481788603,3.147425265
2.66494707,1.476432131,3.199277576
2.345141921,1.391474604,2.908770612
2.507223858,1.511482144,2.955239254
2.428990688,1.318599258,3.127038321
2.600547842,1.350637164,3.157551866
2.61685754,1.415021508,3.214117914
2.482163821,1.449099002,3.015149525
2.589594586,1.472841132,3.089188418
2.372152269,1.318599258,2.927473427
2.45872264,1.389480985,3.087453102
2.495700278,1.371313533,3.070027474
2.365954996,1.428445983,3.179342538
2.394695145,1.497646089,3.18600651
2.629444732,1.463792561,3.202583584
2.349323856,1.387482432,2.977208524
2.486041609,1.506321688,3.207533839
2.546996377,1.248102131,3.045406943
2.468526404,1.441650091,3.149116105
2.398763792,1.325108738,2.929335173
2.398763792,1.436017725,3.147425265
2.422985492,1.465610468,3.278961737
2.326201682,1.337973309,2.993546669
2.744138722,1.638014178,3.315454775
2.432983147,1.307633,3.024090517
2.287709106,1.389480985,3.031218139
2.704959521,1.497646089,3.137254235
2.285546096,1.36310623,2.836238514
2.548869041,1.405293722,3.083978536
2.185375644,1.436017725,2.984484465
2.607814272,1.474638644,3.066526415
2.595079297,1.393463312,3.096116619
2.289869493,1.255196595,2.865152051
2.576733454,1.472841132,3.212473633
2.609626448,1.426541856,3.05070511
2.671967355,1.574107595,3.294897494
2.472433209,1.437899571,3.000770464
2.434976091,1.458313971,3.006173274
2.7973335,1.42080229,3.063020002
2.545121809,1.395447132,3.071776001
2.524374658,1.443518806,3.142345332
2.486041609,1.452797699,3.160917604
2.370088879,1.307633,2.953398802
2.440941844,1.117065778,2.971736185
1.994339521,1.23372616,2.90689173
2.670214749,1.495899602,3.082239281
2.618660929,1.449099002,3.083978536
2.398763792,1.100189031,2.845918197
2.434976091,1.28297456,2.828464258
2.361811601,1.411144474,2.905011271
2.392657382,1.488875233,3.123622962
2.516771846,1.348540206,3.013357106
2.511049015,1.393463312,3.13385394
2.522476902,1.3164178,3.05070511
2.353496081,1.305421905,2.940473414
2.480221839,1.352728713,3.106469986
2.671967355,1.497646089,3.235389163
2.418970957,1.428445983,3.099572915
2.261577885,1.397426088,3.059508215
2.398763792,1.373352418,3.085716476
2.535720259,1.540109961,3.080498709
2.442926087,1.41887997,3.135554712
2.514866217,1.485339767,3.137254235
2.645504352,1.312037254,2.76526607
2.698061795,1.483566156,3.152494091
2.478277792,1.354814878,2.966250577
2.468526404,1.354814878,2.933054048
2.380382295,1.393463312,2.918141493
2.317719118,1.463792561,3.059508215
2.452814978,1.439777019,3.031218139
